suffix;len;count;%count;der;die;das;%der;%die;%das;rev
-abul;4;1;0.00;0;0;1;0.00;0.00;100.00;luba-
-tyrad;5;1;0.00;0;0;1;0.00;0.00;100.00;daryt-
-abum;4;3;0.00;0;0;3;0.00;0.00;100.00;muba-
-sier;4;58;0.00;25;0;33;43.10;0.00;56.90;reis-
-uoit;4;1;0.00;1;0;0;100.00;0.00;0.00;tiou-
-rfax;4;1;0.00;0;0;1;0.00;0.00;100.00;xafr-
-abun;4;2;0.00;0;0;2;0.00;0.00;100.00;nuba-
-mbó;3;1;0.00;0;1;0;0.00;100.00;0.00;óbm-
-biest;5;1;0.00;0;0;1;0.00;0.00;100.00;tseib-
-dhrán;5;1;0.00;0;1;0;0.00;100.00;0.00;nárhd-
-volk;4;46;0.00;0;0;46;0.00;0.00;100.00;klov-
-rtana;5;1;0.00;0;1;0;0.00;100.00;0.00;anatr-
-orfel;5;1;0.00;0;1;0;0.00;100.00;0.00;lefro-
-mbö;3;1;0.00;0;1;0;0.00;100.00;0.00;öbm-
-voll;4;12;0.00;10;2;0;83.33;16.67;0.00;llov-
-bitol;5;2;0.00;0;0;2;0.00;0.00;100.00;lotib-
-aponi;5;1;0.00;0;0;1;0.00;0.00;100.00;inopa-
-abur;4;2;0.00;1;0;1;50.00;0.00;50.00;ruba-
-abus;4;2;0.00;2;0;0;100.00;0.00;0.00;suba-
-biton;5;1;0.00;0;0;1;0.00;0.00;100.00;notib-
-suba;4;2;0.00;1;0;1;50.00;0.00;50.00;abus-
-rtane;5;1;0.00;0;1;0;0.00;100.00;0.00;enatr-
-tyral;5;1;0.00;0;0;1;0.00;0.00;100.00;laryt-
-dovit;5;3;0.00;3;0;0;100.00;0.00;0.00;tivod-
-abut;4;1;0.00;1;0;0;100.00;0.00;0.00;tuba-
-meiß;4;1;0.00;0;0;1;0.00;0.00;100.00;ßiem-
-iacum;5;2;0.00;1;0;1;50.00;0.00;50.00;mucai-
-iupiu;5;1;0.00;1;0;0;100.00;0.00;0.00;uipui-
-wood;4;7;0.00;2;0;5;28.57;0.00;71.43;doow-
-nhose;5;26;0.00;0;26;0;0.00;100.00;0.00;esohn-
-rtang;5;3;0.00;3;0;0;100.00;0.00;0.00;gnatr-
-otlit;5;1;0.00;1;0;0;100.00;0.00;0.00;tilto-
-woof;4;1;0.00;0;1;0;0.00;100.00;0.00;foow-
-orfer;5;2;0.00;2;0;0;100.00;0.00;0.00;refro-
-bitor;5;25;0.00;25;0;0;100.00;0.00;0.00;rotib-
-volt;4;16;0.00;0;0;16;0.00;0.00;100.00;tlov-
-tärke;5;191;0.01;0;191;0;0.00;100.00;0.00;ekrät-
-fahre;5;2;0.00;2;0;0;100.00;0.00;0.00;erhaf-
-doviz;5;4;0.00;0;0;4;0.00;0.00;100.00;zivod-
-rtank;5;13;0.00;13;0;0;100.00;0.00;0.00;knatr-
-utzie;5;1;0.00;0;1;0;0.00;100.00;0.00;eiztu-
-tyrat;5;4;0.00;0;0;4;0.00;0.00;100.00;taryt-
-apont;5;1;0.00;0;0;1;0.00;0.00;100.00;tnopa-
-cason;5;1;0.00;0;0;1;0.00;0.00;100.00;nosac-
-uself;5;1;0.00;1;0;0;100.00;0.00;0.00;flesu-
-tyrax;5;1;0.00;1;0;0;100.00;0.00;0.00;xaryt-
-ätzli;5;2;0.00;0;0;2;0.00;0.00;100.00;ilztä-
-rtsit;5;4;0.00;4;0;0;100.00;0.00;0.00;tistr-
-luent;5;1;0.00;1;0;0;100.00;0.00;0.00;tneul-
-wäche;5;69;0.00;0;69;0;0.00;100.00;0.00;ehcäw-
-rtant;5;1;0.00;1;0;0;100.00;0.00;0.00;tnatr-
-aumöl;5;2;0.00;0;0;2;0.00;0.00;100.00;lömua-
-aoxid;5;5;0.00;0;0;5;0.00;0.00;100.00;dixoa-
-kbeat;5;2;0.00;2;0;0;100.00;0.00;0.00;taebk-
-dlüge;5;1;0.00;0;1;0;0.00;100.00;0.00;egüld-
-arote;5;1;0.00;0;0;1;0.00;0.00;100.00;etora-
-ving;4;6;0.00;0;0;6;0.00;0.00;100.00;gniv-
-luenz;5;7;0.00;0;7;0;0.00;100.00;0.00;zneul-
-dpark;5;5;0.00;5;0;0;100.00;0.00;0.00;krapd-
-useln;5;4;0.00;0;0;4;0.00;0.00;100.00;nlesu-
-tfit;4;3;0.00;0;0;3;0.00;0.00;100.00;tift-
-anuel;5;2;0.00;2;0;0;100.00;0.00;0.00;leuna-
-vinj;4;1;0.00;0;0;1;0.00;0.00;100.00;jniv-
-utzit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiztu-
-ratöl;5;2;0.00;0;0;2;0.00;0.00;100.00;lötar-
-rtanz;5;15;0.00;13;2;0;86.67;13.33;0.00;znatr-
-fahrt;5;251;0.01;0;251;0;0.00;100.00;0.00;trhaf-
-ndrer;5;1;0.00;1;0;0;100.00;0.00;0.00;rerdn-
-ndkäs;5;1;0.00;1;0;0;100.00;0.00;0.00;säkdn-
-ngirl;5;3;0.00;0;0;3;0.00;0.00;100.00;lrign-
-gstyp;5;20;0.00;20;0;0;100.00;0.00;0.00;pytsg-
-ißmus;5;1;0.00;1;0;0;100.00;0.00;0.00;sumßi-
-oscin;5;1;0.00;0;0;1;0.00;0.00;100.00;nicso-
-tfix;4;3;0.00;2;0;1;66.67;0.00;33.33;xift-
-xoro;4;1;0.00;0;0;1;0.00;0.00;100.00;orox-
-bgeld;5;4;0.00;0;0;4;0.00;0.00;100.00;dlegb-
-yknit;5;1;0.00;0;0;1;0.00;0.00;100.00;tinky-
-ißmut;5;1;0.00;1;0;0;100.00;0.00;0.00;tumßi-
-soda;4;5;0.00;0;0;5;0.00;0.00;100.00;ados-
-vino;4;1;0.00;1;0;0;100.00;0.00;0.00;oniv-
-issan;5;1;0.00;1;0;0;100.00;0.00;0.00;nassi-
-ponse;5;1;0.00;0;1;0;0.00;100.00;0.00;esnop-
-fside;5;1;0.00;0;0;1;0.00;0.00;100.00;edisf-
-nblau;5;19;0.00;0;0;19;0.00;0.00;100.00;ualbn-
-anry;4;1;0.00;0;1;0;0.00;100.00;0.00;yrna-
-rvati;5;1;0.00;0;1;0;0.00;100.00;0.00;itavr-
-tuer;4;5;0.00;5;0;0;100.00;0.00;0.00;reut-
-wächs;5;22;0.00;0;0;22;0.00;0.00;100.00;shcäw-
-urnee;5;10;0.00;0;10;0;0.00;100.00;0.00;eenru-
-uteol;5;1;0.00;0;0;1;0.00;0.00;100.00;loetu-
-sode;4;10;0.00;1;9;0;10.00;90.00;0.00;edos-
-uteom;5;1;0.00;0;0;1;0.00;0.00;100.00;moetu-
-lrede;5;4;0.00;0;4;0;0.00;100.00;0.00;ederl-
-issar;5;28;0.00;28;0;0;100.00;0.00;0.00;rassi-
-zagen;5;1;0.00;0;0;1;0.00;0.00;100.00;negaz-
-efija;5;1;0.00;0;1;0;0.00;100.00;0.00;ajife-
-orock;5;7;0.00;7;0;0;100.00;0.00;0.00;kcoro-
-lassa;5;2;0.00;0;2;0;0.00;100.00;0.00;assal-
-issau;5;1;0.00;0;0;1;0.00;0.00;100.00;uassi-
-aoxit;5;1;0.00;1;0;0;100.00;0.00;0.00;tixoa-
-itaka;5;2;0.00;1;0;1;50.00;0.00;50.00;akati-
-uenöl;5;1;0.00;0;0;1;0.00;0.00;100.00;löneu-
-rpaar;5;21;0.00;0;0;21;0.00;0.00;100.00;raapr-
-riac;4;1;0.00;1;0;0;100.00;0.00;0.00;cair-
-zweck;5;47;0.00;47;0;0;100.00;0.00;0.00;kcewz-
-isaft;5;4;0.00;4;0;0;100.00;0.00;0.00;tfasi-
-mfuß;4;4;0.00;4;0;0;100.00;0.00;0.00;ßufm-
-uria;4;2;0.00;0;1;1;0.00;50.00;50.00;airu-
-hfang;5;5;0.00;5;0;0;100.00;0.00;0.00;gnafh-
-walbe;5;239;0.01;0;239;0;0.00;100.00;0.00;eblaw-
-heakt;5;2;0.00;2;0;0;100.00;0.00;0.00;tkaeh-
-keweg;5;2;0.00;2;0;0;100.00;0.00;0.00;gewek-
-vinz;4;19;0.00;0;19;0;0.00;100.00;0.00;zniv-
-urnen;5;13;0.00;0;0;13;0.00;0.00;100.00;nenru-
-lasse;5;223;0.01;0;223;0;0.00;100.00;0.00;essal-
-bende;5;13;0.00;0;12;1;0.00;92.31;7.69;edneb-
-fatom;5;5;0.00;0;0;5;0.00;0.00;100.00;motaf-
-ouxit;5;3;0.00;3;0;0;100.00;0.00;0.00;tixuo-
-azol;4;48;0.00;0;0;48;0.00;0.00;100.00;loza-
-itake;5;4;0.00;4;0;0;100.00;0.00;0.00;ekati-
-ftige;5;3;0.00;0;3;0;0.00;100.00;0.00;egitf-
-urid;4;25;0.00;1;0;24;4.00;0.00;96.00;diru-
-tbeef;5;1;0.00;0;0;1;0.00;0.00;100.00;feebt-
-raruf;5;2;0.00;2;0;0;100.00;0.00;0.00;furar-
-azon;4;12;0.00;1;0;11;8.33;0.00;91.67;noza-
-dlage;5;68;0.00;0;68;0;0.00;100.00;0.00;egald-
-emiöl;5;1;0.00;0;0;1;0.00;0.00;100.00;löime-
-urie;4;102;0.01;0;101;1;0.00;99.02;0.98;eiru-
-alice;5;1;0.00;0;1;0;0.00;100.00;0.00;ecila-
-azoo;4;1;0.00;0;0;1;0.00;0.00;100.00;ooza-
-urner;5;11;0.00;11;0;0;100.00;0.00;0.00;renru-
-kdegu;5;1;0.00;1;0;0;100.00;0.00;0.00;ugedk-
-riak;4;1;0.00;1;0;0;100.00;0.00;0.00;kair-
-midat;5;1;0.00;0;0;1;0.00;0.00;100.00;tadim-
-rial;4;302;0.02;7;1;294;2.32;0.33;97.35;lair-
-riam;4;1;0.00;1;0;0;100.00;0.00;0.00;mair-
-azot;4;1;0.00;1;0;0;100.00;0.00;0.00;toza-
-urik;4;2;0.00;0;2;0;0.00;100.00;0.00;kiru-
-rian;4;8;0.00;7;1;0;87.50;12.50;0.00;nair-
-rraia;5;1;0.00;1;0;0;100.00;0.00;0.00;aiarr-
-egime;5;40;0.00;0;1;39;0.00;2.50;97.50;emige-
-uril;4;5;0.00;0;0;5;0.00;0.00;100.00;liru-
-kdiät;5;1;0.00;0;1;0;0.00;100.00;0.00;täidk-
-skiit;5;7;0.00;7;0;0;100.00;0.00;0.00;tiiks-
-ncier;5;7;0.00;7;0;0;100.00;0.00;0.00;reicn-
-urin;4;152;0.01;14;120;18;9.21;78.95;11.84;niru-
-sbüro;5;46;0.00;0;0;46;0.00;0.00;100.00;orübs-
-slem;4;1;0.00;1;0;0;100.00;0.00;0.00;mels-
-nhure;5;3;0.00;0;3;0;0.00;100.00;0.00;eruhn-
-ßknie;5;1;0.00;0;0;1;0.00;0.00;100.00;einkß-
-wund;4;33;0.00;33;0;0;100.00;0.00;0.00;dnuw-
-ltür;4;16;0.00;0;16;0;0.00;100.00;0.00;rütl-
-urio;4;3;0.00;3;0;0;100.00;0.00;0.00;oiru-
-pment;5;4;0.00;0;0;4;0.00;0.00;100.00;tnemp-
-rias;4;13;0.00;1;11;1;7.69;84.62;7.69;sair-
-irjam;5;1;0.00;0;1;0;0.00;100.00;0.00;majri-
-pmenu;5;1;0.00;0;0;1;0.00;0.00;100.00;unemp-
-tbeer;5;2;0.00;0;1;1;0.00;50.00;50.00;reebt-
-riat;4;39;0.00;1;0;38;2.56;0.00;97.44;tair-
-itakt;5;1;0.00;1;0;0;100.00;0.00;0.00;tkati-
-ltweg;5;1;0.00;1;0;0;100.00;0.00;0.00;gewtl-
-wung;4;26;0.00;25;1;0;96.15;3.85;0.00;gnuw-
-arivo;5;1;0.00;0;0;1;0.00;0.00;100.00;ovira-
-tbeet;5;3;0.00;0;0;3;0.00;0.00;100.00;teebt-
-aeum;4;3;0.00;0;0;3;0.00;0.00;100.00;muea-
-sler;4;129;0.01;127;0;2;98.45;0.00;1.55;rels-
-urit;4;33;0.00;27;0;6;81.82;0.00;18.18;tiru-
-lthit;5;2;0.00;2;0;0;100.00;0.00;0.00;tihtl-
-poeta;5;1;0.00;1;0;0;100.00;0.00;0.00;ateop-
-bekel;5;1;0.00;0;1;0;0.00;100.00;0.00;lekeb-
-slet;4;1;0.00;0;0;1;0.00;0.00;100.00;tels-
-skufe;5;1;0.00;0;1;0;0.00;100.00;0.00;efuks-
-higus;5;2;0.00;2;0;0;100.00;0.00;0.00;sugih-
-efuge;5;1;0.00;0;1;0;0.00;100.00;0.00;egufe-
-rsala;5;1;0.00;1;0;0;100.00;0.00;0.00;alasr-
-ümmel;5;20;0.00;15;0;5;75.00;0.00;25.00;lemmü-
-slew;4;1;0.00;1;0;0;100.00;0.00;0.00;wels-
-rrain;5;3;0.00;1;0;2;33.33;0.00;66.67;niarr-
-sley;4;1;0.00;0;0;1;0.00;0.00;100.00;yels-
-doyit;5;1;0.00;1;0;0;100.00;0.00;0.00;tiyod-
-ulka;4;2;0.00;1;1;0;50.00;50.00;0.00;aklu-
-iusit;5;3;0.00;3;0;0;100.00;0.00;0.00;tisui-
-ärzen;5;6;0.00;1;0;5;16.67;0.00;83.33;nezrä-
-sputz;5;5;0.00;5;0;0;100.00;0.00;0.00;ztups-
-rsale;5;5;0.00;0;4;1;0.00;80.00;20.00;elasr-
-dname;5;6;0.00;6;0;0;100.00;0.00;0.00;emand-
-orier;5;1;0.00;1;0;0;100.00;0.00;0.00;reiro-
-otoit;5;3;0.00;3;0;0;100.00;0.00;0.00;tioto-
-ümmer;5;11;0.00;11;0;0;100.00;0.00;0.00;remmü-
-ärzer;5;1;0.00;1;0;0;100.00;0.00;0.00;rezrä-
-edock;5;1;0.00;0;0;1;0.00;0.00;100.00;kcode-
-ulke;4;2;0.00;0;1;1;0.00;50.00;50.00;eklu-
-ümmet;5;1;0.00;1;0;0;100.00;0.00;0.00;temmü-
-owurf;5;1;0.00;1;0;0;100.00;0.00;0.00;fruwo-
-eeren;5;4;0.00;0;0;4;0.00;0.00;100.00;neree-
-rsall;5;1;0.00;1;0;0;100.00;0.00;0.00;llasr-
-lteju;5;1;0.00;1;0;0;100.00;0.00;0.00;ujetl-
-glehm;5;1;0.00;1;0;0;100.00;0.00;0.00;mhelg-
-iwata;5;1;0.00;0;1;0;0.00;100.00;0.00;atawi-
-oruba;5;1;0.00;0;0;1;0.00;0.00;100.00;aburo-
-ßnetz;5;1;0.00;0;0;1;0.00;0.00;100.00;ztenß-
-āvaṇa;5;1;0.00;1;0;0;100.00;0.00;0.00;aṇavā-
-vmast;5;1;0.00;0;1;0;0.00;100.00;0.00;tsamv-
-eerer;5;3;0.00;3;0;0;100.00;0.00;0.00;reree-
-tewka;5;1;0.00;0;1;0;0.00;100.00;0.00;akwet-
-uila;4;2;0.00;1;1;0;50.00;50.00;0.00;aliu-
-video;5;26;0.00;0;0;26;0.00;0.00;100.00;oediv-
-silan;5;12;0.00;0;0;12;0.00;0.00;100.00;nalis-
-tiin;4;1;0.00;0;0;1;0.00;0.00;100.00;niit-
-cream;5;1;0.00;0;1;0;0.00;100.00;0.00;maerc-
-scha;4;26;0.00;8;11;7;30.77;42.31;26.92;ahcs-
-lamus;5;7;0.00;7;0;0;100.00;0.00;0.00;sumal-
-vider;5;1;0.00;1;0;0;100.00;0.00;0.00;rediv-
-lamut;5;1;0.00;1;0;0;100.00;0.00;0.00;tumal-
-uild;4;1;0.00;1;0;0;100.00;0.00;0.00;dliu-
-nfink;5;16;0.00;16;0;0;100.00;0.00;0.00;knifn-
-uile;4;1;0.00;0;0;1;0.00;0.00;100.00;eliu-
-tdemo;5;1;0.00;0;1;0;0.00;100.00;0.00;omedt-
-ansa;4;2;0.00;0;1;1;0.00;50.00;50.00;asna-
-zzelt;5;1;0.00;0;0;1;0.00;0.00;100.00;tlezz-
-schd;4;2;0.00;2;0;0;100.00;0.00;0.00;dhcs-
-aniit;5;3;0.00;3;0;0;100.00;0.00;0.00;tiina-
-ibuti;5;1;0.00;0;0;1;0.00;0.00;100.00;itubi-
-sche;4;848;0.05;21;812;15;2.48;95.75;1.77;ehcs-
-such;4;346;0.02;324;1;21;93.64;0.29;6.07;hcus-
-lverb;5;4;0.00;0;0;4;0.00;0.00;100.00;brevl-
-silat;5;3;0.00;0;0;3;0.00;0.00;100.00;talis-
-wrow;4;1;0.00;0;0;1;0.00;0.00;100.00;worw-
-tiit;4;8;0.00;8;0;0;100.00;0.00;0.00;tiit-
-edieb;5;3;0.00;3;0;0;100.00;0.00;0.00;beide-
-anse;4;10;0.00;4;6;0;40.00;60.00;0.00;esna-
-irade;5;5;0.00;0;5;0;0.00;100.00;0.00;edari-
-itzöl;5;1;0.00;0;0;1;0.00;0.00;100.00;lözti-
-rsalz;5;12;0.00;0;0;12;0.00;0.00;100.00;zlasr-
-schi;4;26;0.00;14;3;9;53.85;11.54;34.62;ihcs-
-ncode;5;21;0.00;21;0;0;100.00;0.00;0.00;edocn-
-ulky;4;1;0.00;1;0;0;100.00;0.00;0.00;yklu-
-uill;4;1;0.00;0;0;1;0.00;0.00;100.00;lliu-
-schk;4;1;0.00;0;0;1;0.00;0.00;100.00;khcs-
-smull;5;1;0.00;1;0;0;100.00;0.00;0.00;llums-
-mmand;5;1;0.00;1;0;0;100.00;0.00;0.00;dnamm-
-schl;4;3;0.00;0;0;3;0.00;0.00;100.00;lhcs-
-nzahl;5;143;0.01;0;143;0;0.00;100.00;0.00;lhazn-
-iwatt;5;1;0.00;0;0;1;0.00;0.00;100.00;ttawi-
-xose;4;4;0.00;0;4;0;0.00;100.00;0.00;esox-
-ansk;4;7;0.00;0;0;7;0.00;0.00;100.00;ksna-
-hdüse;5;6;0.00;0;6;0;0.00;100.00;0.00;esüdh-
-skohl;5;1;0.00;1;0;0;100.00;0.00;0.00;lhoks-
-ansl;4;3;0.00;2;0;1;66.67;0.00;33.33;lsna-
-tufe;4;229;0.01;1;227;1;0.44;99.13;0.44;efut-
-schn;4;5;0.00;0;5;0;0.00;100.00;0.00;nhcs-
-welpe;5;13;0.00;13;0;0;100.00;0.00;0.00;eplew-
-nzahn;5;26;0.00;26;0;0;100.00;0.00;0.00;nhazn-
-efoil;5;1;0.00;0;0;1;0.00;0.00;100.00;liofe-
-lsner;5;1;0.00;0;0;1;0.00;0.00;100.00;rensl-
-tuff;4;3;0.00;3;0;0;100.00;0.00;0.00;ffut-
-scho;4;3;0.00;1;0;2;33.33;0.00;66.67;ohcs-
-akta;4;3;0.00;0;3;0;0.00;100.00;0.00;atka-
-alrat;5;13;0.00;13;0;0;100.00;0.00;0.00;tarla-
-ürste;5;115;0.01;0;115;0;0.00;100.00;0.00;etsrü-
-lvern;5;1;0.00;0;0;1;0.00;0.00;100.00;nrevl-
-waram;5;1;0.00;0;1;0;0.00;100.00;0.00;maraw-
-ustid;5;1;0.00;0;0;1;0.00;0.00;100.00;ditsu-
-waran;5;31;0.00;31;0;0;100.00;0.00;0.00;naraw-
-ustie;5;1;0.00;0;1;0;0.00;100.00;0.00;eitsu-
-edien;5;2;0.00;0;0;2;0.00;0.00;100.00;neide-
-isage;5;2;0.00;0;2;0;0.00;100.00;0.00;egasi-
-scht;4;6;0.00;3;1;2;50.00;16.67;33.33;thcs-
-akte;4;39;0.00;0;39;0;0.00;100.00;0.00;etka-
-nerie;5;27;0.00;0;27;0;0.00;100.00;0.00;eiren-
-schu;4;6;0.00;3;1;2;50.00;16.67;33.33;uhcs-
-viol;4;1;0.00;0;0;1;0.00;0.00;100.00;loiv-
-rlad;4;4;0.00;4;0;0;100.00;0.00;0.00;dalr-
-anst;4;4;0.00;4;0;0;100.00;0.00;0.00;tsna-
-kitta;5;6;0.00;0;6;0;0.00;100.00;0.00;attik-
-mmann;5;7;0.00;7;0;0;100.00;0.00;0.00;nnamm-
-lvers;5;3;0.00;3;0;0;100.00;0.00;0.00;srevl-
-vion;4;1;0.00;0;1;0;0.00;100.00;0.00;noiv-
-ngiso;5;1;0.00;0;0;1;0.00;0.00;100.00;osign-
-rsmit;5;1;0.00;1;0;0;100.00;0.00;0.00;timsr-
-rlag;4;34;0.00;33;0;1;97.06;0.00;2.94;galr-
-shcam;5;1;0.00;0;1;0;0.00;100.00;0.00;machs-
-ustik;5;23;0.00;0;23;0;0.00;100.00;0.00;kitsu-
-ruart;5;1;0.00;0;1;0;0.00;100.00;0.00;traur-
-pkeit;5;2;0.00;2;0;0;100.00;0.00;0.00;tiekp-
-ustil;5;1;0.00;1;0;0;100.00;0.00;0.00;litsu-
-dpass;5;3;0.00;3;0;0;100.00;0.00;0.00;ssapd-
-fsieg;5;1;0.00;1;0;0;100.00;0.00;0.00;geisf-
-migas;5;1;0.00;0;0;1;0.00;0.00;100.00;sagim-
-ustin;5;5;0.00;1;0;4;20.00;0.00;80.00;nitsu-
-rlak;4;1;0.00;1;0;0;100.00;0.00;0.00;kalr-
-ahua;4;1;0.00;1;0;0;100.00;0.00;0.00;auha-
-nerin;5;395;0.02;0;395;0;0.00;100.00;0.00;niren-
-ngist;5;1;0.00;1;0;0;100.00;0.00;0.00;tsign-
-usmaß;5;6;0.00;0;0;6;0.00;0.00;100.00;ßamsu-
-ponti;5;1;0.00;1;0;0;100.00;0.00;0.00;itnop-
-smond;5;3;0.00;3;0;0;100.00;0.00;0.00;dnoms-
-uttle;5;2;0.00;1;0;1;50.00;0.00;50.00;elttu-
-wären;5;1;0.00;0;0;1;0.00;0.00;100.00;neräw-
-tzlia;5;1;0.00;0;0;1;0.00;0.00;100.00;ailzt-
-ßtyp;4;2;0.00;2;0;0;100.00;0.00;0.00;pytß-
-rlan;4;3;0.00;2;0;1;66.67;0.00;33.33;nalr-
-otria;5;1;0.00;0;0;1;0.00;0.00;100.00;airto-
-tfest;5;13;0.00;0;0;13;0.00;0.00;100.00;tseft-
-ussöl;5;9;0.00;0;0;9;0.00;0.00;100.00;lössu-
-souri;5;2;0.00;1;0;1;50.00;0.00;50.00;iruos-
-vula;4;1;0.00;0;1;0;0.00;100.00;0.00;aluv-
-wirl;4;10;0.00;10;0;0;100.00;0.00;0.00;lriw-
-ustit;5;3;0.00;3;0;0;100.00;0.00;0.00;titsu-
-nerit;5;29;0.00;29;0;0;100.00;0.00;0.00;tiren-
-tzohr;5;2;0.00;0;0;2;0.00;0.00;100.00;rhozt-
-ponto;5;1;0.00;0;0;1;0.00;0.00;100.00;otnop-
-wirn;4;10;0.00;10;0;0;100.00;0.00;0.00;nriw-
-laste;5;2;0.00;0;2;0;0.00;100.00;0.00;etsal-
-ribe;4;3;0.00;2;1;0;66.67;33.33;0.00;ebir-
-tenna;5;1;0.00;0;1;0;0.00;100.00;0.00;annet-
-itale;5;3;0.00;0;2;1;0.00;66.67;33.33;elati-
-modul;5;133;0.01;31;0;102;23.31;0.00;76.69;ludom-
-ätest;5;1;0.00;1;0;0;100.00;0.00;0.00;tsetä-
-sbüse;5;1;0.00;0;1;0;0.00;100.00;0.00;esübs-
-walch;5;2;0.00;2;0;0;100.00;0.00;0.00;hclaw-
-rlau;4;1;0.00;0;0;1;0.00;0.00;100.00;ualr-
-irman;5;1;0.00;1;0;0;100.00;0.00;0.00;namri-
-benei;5;1;0.00;0;0;1;0.00;0.00;100.00;ieneb-
-räson;5;3;0.00;0;3;0;0.00;100.00;0.00;nosär-
-ribi;4;1;0.00;0;0;1;0.00;0.00;100.00;ibir-
-hemia;5;1;0.00;1;0;0;100.00;0.00;0.00;aimeh-
-wirr;4;5;0.00;0;0;5;0.00;0.00;100.00;rriw-
-alide;5;6;0.00;2;4;0;33.33;66.67;0.00;edila-
-lreep;5;1;0.00;0;0;1;0.00;0.00;100.00;peerl-
-ustiz;5;12;0.00;0;12;0;0.00;100.00;0.00;zitsu-
-slima;5;1;0.00;0;1;0;0.00;100.00;0.00;amils-
-tenne;5;84;0.00;0;84;0;0.00;100.00;0.00;ennet-
-egina;5;1;0.00;0;0;1;0.00;0.00;100.00;anige-
-wirt;4;56;0.00;56;0;0;100.00;0.00;0.00;triw-
-rlay;4;1;0.00;0;0;1;0.00;0.00;100.00;yalr-
-hemie;5;111;0.01;0;111;0;0.00;100.00;0.00;eimeh-
-modus;5;158;0.01;158;0;0;100.00;0.00;0.00;sudom-
-ntō;3;1;0.00;0;0;1;0.00;0.00;100.00;ōtn-
-slime;5;2;0.00;0;2;0;0.00;100.00;0.00;emils-
-hgare;5;1;0.00;0;1;0;0.00;100.00;0.00;eragh-
-ümpel;5;11;0.00;9;0;2;81.82;0.00;18.18;lepmü-
-ribo;4;1;0.00;0;0;1;0.00;0.00;100.00;obir-
-ahur;4;1;0.00;1;0;0;100.00;0.00;0.00;ruha-
-nelke;5;32;0.00;0;32;0;0.00;100.00;0.00;eklen-
-egine;5;1;0.00;0;1;0;0.00;100.00;0.00;enige-
-xium;4;1;0.00;0;0;1;0.00;0.00;100.00;muix-
-rrsee;5;1;0.00;1;0;0;100.00;0.00;0.00;eesrr-
-otrip;5;1;0.00;1;0;0;100.00;0.00;0.00;pirto-
-ahut;4;4;0.00;4;0;0;100.00;0.00;0.00;tuha-
-azäer;5;1;0.00;1;0;0;100.00;0.00;0.00;reäza-
-glück;5;36;0.00;0;0;36;0.00;0.00;100.00;kcülg-
-bener;5;10;0.00;10;0;0;100.00;0.00;0.00;reneb-
-hemik;5;2;0.00;0;2;0;0.00;100.00;0.00;kimeh-
-eefit;5;2;0.00;2;0;0;100.00;0.00;0.00;tifee-
-benes;5;6;0.00;0;0;6;0.00;0.00;100.00;seneb-
-ümper;5;2;0.00;1;0;1;50.00;0.00;50.00;repmü-
-atra;4;6;0.00;0;2;4;0.00;33.33;66.67;arta-
-ribu;4;1;0.00;1;0;0;100.00;0.00;0.00;ubir-
-ttehü;5;1;0.00;0;0;1;0.00;0.00;100.00;ühett-
-tweiß;5;3;0.00;0;0;3;0.00;0.00;100.00;ßiewt-
-lteke;5;1;0.00;1;0;0;100.00;0.00;0.00;eketl-
-lück;4;37;0.00;0;0;37;0.00;0.00;100.00;kcül-
-tohr;4;2;0.00;0;0;2;0.00;0.00;100.00;rhot-
-sige;4;4;0.00;0;4;0;0.00;100.00;0.00;egis-
-hgarn;5;8;0.00;0;0;8;0.00;0.00;100.00;nragh-
-dmaki;5;3;0.00;3;0;0;100.00;0.00;0.00;ikamd-
-eginn;5;64;0.00;64;0;0;100.00;0.00;0.00;nnige-
-ßin;3;3;0.00;0;3;0;0.00;100.00;0.00;niß-
-lasty;5;1;0.00;0;1;0;0.00;100.00;0.00;ytsal-
-hemis;5;2;0.00;0;2;0;0.00;100.00;0.00;simeh-
-abwe;4;2;0.00;0;0;2;0.00;0.00;100.00;ewba-
-hemit;5;4;0.00;4;0;0;100.00;0.00;0.00;timeh-
-eiort;5;1;0.00;1;0;0;100.00;0.00;0.00;troie-
-vona;4;2;0.00;0;2;0;0.00;100.00;0.00;anov-
-rtyit;5;2;0.00;2;0;0;100.00;0.00;0.00;tiytr-
-ulla;4;3;0.00;0;3;0;0.00;100.00;0.00;allu-
-tlin;4;1;0.00;0;0;1;0.00;0.00;100.00;nilt-
-ndiit;5;2;0.00;2;0;0;100.00;0.00;0.00;tiidn-
-aprol;5;1;0.00;0;0;1;0.00;0.00;100.00;lorpa-
-sign;4;75;0.00;0;0;75;0.00;0.00;100.00;ngis-
-viger;5;1;0.00;1;0;0;100.00;0.00;0.00;regiv-
-yktik;5;1;0.00;0;1;0;0.00;100.00;0.00;kitky-
-önnen;5;3;0.00;0;0;3;0.00;0.00;100.00;nennö-
-ulle;4;61;0.00;24;37;0;39.34;60.66;0.00;ellu-
-silbe;5;8;0.00;0;8;0;0.00;100.00;0.00;eblis-
-ivari;5;2;0.00;0;1;1;0.00;50.00;50.00;iravi-
-gonom;5;2;0.00;1;0;1;50.00;0.00;50.00;monog-
-ureif;5;1;0.00;1;0;0;100.00;0.00;0.00;fieru-
